state,date,agegroup,death,hosp
AP,2022-06-01,2,0,0
AP,2022-06-01,3,0,0
AP,2022-06-01,4,0,0
AP,2022-06-01,5,0,0
AP,2022-06-01,6,0,0
AP,2022-06-01,7,0,0
AP,2022-06-01,8,0,0
AP,2022-06-01,9,0,0
AP,2022-07-01,1,0,0
AP,2022-07-01,2,0,0
AP,2022-07-01,3,0,0
AP,2022-07-01,4,0,0
AP,2022-07-01,5,0,0
AP,2022-07-01,6,0,0
AP,2022-07-01,7,0,0
AP,2022-07-01,8,0,0
AP,2022-07-01,9,0,0
AP,2022-08-01,1,0,0
AP,2022-08-01,2,0,0
AP,2022-08-01,3,0,0
AP,2022-08-01,4,0,0
AP,2022-08-01,5,0,0
AP,2022-08-01,6,0,0
AP,2022-08-01,7,0,0
AP,2022-08-01,8,0,0
AP,2022-08-01,9,0,0
AP,2022-09-01,1,0,0
AP,2022-09-01,2,0,0
AP,2022-09-01,3,0,0
AP,2022-09-01,4,0,0
AP,2022-09-01,5,0,0
AP,2022-09-01,6,0,0
AP,2022-09-01,7,0,0
AP,2022-09-01,8,0,0
AP,2022-09-01,9,0,0
AP,2022-10-01,1,0,0
AP,2022-10-01,2,0,0
AP,2022-10-01,3,0,0
AP,2022-10-01,4,0,0
AP,2022-10-01,5,0,0
AP,2022-10-01,6,0,0
AP,2022-10-01,7,0,0
AP,2022-10-01,8,0,0
AP,2022-10-01,9,0,0
AP,2022-11-01,1,0,0
AP,2022-11-01,2,0,0
AP,2022-11-01,3,0,0
AP,2022-11-01,4,0,0
AP,2022-11-01,5,0,0
AP,2022-11-01,6,0,0
AP,2022-11-01,7,0,0
AP,2022-11-01,8,0,0
AP,2022-11-01,9,0,0
AP,2022-12-01,1,0,0
AP,2022-12-01,2,0,0
AP,2022-12-01,3,0,0
AP,2022-12-01,4,0,0
AP,2022-12-01,5,0,0
AP,2022-12-01,6,0,0
AP,2022-12-01,7,0,0
AP,2022-12-01,8,0,0
AP,2022-12-01,9,0,0
AP,2023-01-01,1,0,0
AP,2023-01-01,2,0,0
AP,2023-01-01,3,0,0
AP,2023-01-01,4,0,0
AP,2023-01-01,5,0,0
AP,2023-01-01,6,0,0
AP,2023-01-01,7,0,0
AP,2023-01-01,8,0,0
AP,2023-01-01,9,0,0
AP,2023-02-01,1,0,0
AP,2023-02-01,2,0,0
AP,2023-02-01,3,0,0
AP,2023-02-01,4,0,0
AP,2023-02-01,5,0,0
AP,2023-02-01,6,0,0
AP,2023-02-01,7,0,0
AP,2023-02-01,8,0,0
AP,2023-02-01,9,0,0
AP,2023-03-01,1,0,0
AP,2023-03-01,2,0,0
AP,2023-03-01,3,0,0
AP,2023-03-01,4,0,0
AP,2023-03-01,5,0,0
AP,2023-03-01,6,0,0
AP,2023-03-01,7,0,0
AP,2023-03-01,8,0,0
AP,2023-03-01,9,0,0
AP,2023-04-01,1,0,0
AP,2023-04-01,2,0,0
AP,2023-04-01,3,0,0
AP,2023-04-01,4,0,0
AP,2023-04-01,5,0,0
AP,2023-04-01,6,0,0
AP,2023-04-01,7,0,0
AP,2023-04-01,8,0,0
AP,2023-04-01,9,0,0
BA,2021-02-01,1,3,55
BA,2021-02-01,2,3,75
BA,2021-02-01,3,8,163
BA,2021-02-01,4,22,287
BA,2021-02-01,5,45,380
BA,2021-02-01,6,83,455
BA,2021-02-01,7,108,473
BA,2021-02-01,8,115,338
BA,2021-02-01,9,38,107
BA,2021-03-01,1,5,129
BA,2021-03-01,2,13,135
BA,2021-03-01,3,33,406
BA,2021-03-01,4,84,644
BA,2021-03-01,5,145,800
BA,2021-03-01,6,228,909
BA,2021-03-01,7,270,759
BA,2021-03-01,8,220,501
BA,2021-03-01,9,90,154
BA,2021-04-01,1,16,155
BA,2021-04-01,2,39,243
BA,2021-04-01,3,127,789
BA,2021-04-01,4,216,1215
BA,2021-04-01,5,364,1431
BA,2021-04-01,6,607,1761
BA,2021-04-01,7,653,1418
BA,2021-04-01,8,401,684
BA,2021-04-01,9,140,184
BA,2021-05-01,1,7,134
BA,2021-05-01,2,46,205
BA,2021-05-01,3,110,709
BA,2021-05-01,4,276,1130
BA,2021-05-01,5,371,1344
BA,2021-05-01,6,615,1367
BA,2021-05-01,7,558,962
BA,2021-05-01,8,277,422
BA,2021-05-01,9,70,106
BA,2021-06-01,1,9,135
BA,2021-06-01,2,33,319
BA,2021-06-01,3,153,1187
BA,2021-06-01,4,318,1820
BA,2021-06-01,5,506,2113
BA,2021-06-01,6,470,1072
BA,2021-06-01,7,326,602
BA,2021-06-01,8,228,419
BA,2021-06-01,9,79,126
BA,2021-07-01,1,11,109
BA,2021-07-01,2,36,286
BA,2021-07-01,3,165,1036
BA,2021-07-01,4,354,1589
BA,2021-07-01,5,462,1644
BA,2021-07-01,6,271,664
BA,2021-07-01,7,281,559
BA,2021-07-01,8,265,397
BA,2021-07-01,9,77,151
BA,2021-08-01,1,5,91
BA,2021-08-01,2,13,169
BA,2021-08-01,3,86,538
BA,2021-08-01,4,163,669
BA,2021-08-01,5,223,535
BA,2021-08-01,6,170,379
BA,2021-08-01,7,196,360
BA,2021-08-01,8,154,277
BA,2021-08-01,9,76,104
BA,2021-09-01,1,3,43
BA,2021-09-01,2,7,61
BA,2021-09-01,3,29,158
BA,2021-09-01,4,68,174
BA,2021-09-01,5,73,149
BA,2021-09-01,6,76,139
BA,2021-09-01,7,88,174
BA,2021-09-01,8,83,114
BA,2021-09-01,9,36,33
BA,2021-10-01,1,3,26
BA,2021-10-01,2,3,22
BA,2021-10-01,3,6,55
BA,2021-10-01,4,14,59
BA,2021-10-01,5,20,66
BA,2021-10-01,6,31,81
BA,2021-10-01,7,34,81
BA,2021-10-01,8,24,62
BA,2021-10-01,9,19,27
BA,2021-11-01,1,0,19
BA,2021-11-01,2,2,21
BA,2021-11-01,3,4,37
BA,2021-11-01,4,11,58
BA,2021-11-01,5,13,81
BA,2021-11-01,6,34,87
BA,2021-11-01,7,37,96
BA,2021-11-01,8,41,74
BA,2021-11-01,9,10,13
BA,2021-12-01,1,0,11
BA,2021-12-01,2,0,15
BA,2021-12-01,3,4,34
BA,2021-12-01,4,7,56
BA,2021-12-01,5,22,83
BA,2021-12-01,6,30,96
BA,2021-12-01,7,54,96
BA,2021-12-01,8,30,52
BA,2021-12-01,9,13,24
BA,2022-01-01,1,1,21
BA,2022-01-01,2,2,30
BA,2022-01-01,3,12,39
BA,2022-01-01,4,12,59
BA,2022-01-01,5,28,70
BA,2022-01-01,6,47,134
BA,2022-01-01,7,41,80
BA,2022-01-01,8,32,80
BA,2022-01-01,9,19,27
BA,2022-02-01,1,0,13
BA,2022-02-01,2,7,12
BA,2022-02-01,3,7,22
BA,2022-02-01,4,4,19
BA,2022-02-01,5,19,37
BA,2022-02-01,6,26,42
BA,2022-02-01,7,24,48
BA,2022-02-01,8,30,41
BA,2022-02-01,9,4,7
BA,2022-03-01,1,0,1
BA,2022-03-01,2,0,0
BA,2022-03-01,3,1,0
BA,2022-03-01,4,1,1
BA,2022-03-01,5,2,2
BA,2022-03-01,6,7,2
BA,2022-03-01,7,6,3
BA,2022-03-01,8,8,4
BA,2022-03-01,9,2,2
BA,2022-04-01,1,0,0
BA,2022-04-01,2,0,0
BA,2022-04-01,3,0,0
BA,2022-04-01,4,1,0
BA,2022-04-01,5,0,0
BA,2022-04-01,6,0,0
BA,2022-04-01,7,0,0
BA,2022-04-01,8,0,0
BA,2022-04-01,9,0,0
BA,2022-05-01,1,0,0
BA,2022-05-01,2,0,0
BA,2022-05-01,3,0,0
BA,2022-05-01,4,0,0
BA,2022-05-01,5,0,0
BA,2022-05-01,6,0,0
BA,2022-05-01,7,0,0
BA,2022-05-01,8,0,0
BA,2022-05-01,9,0,0
BA,2022-06-01,1,0,0
BA,2022-06-01,2,0,0
BA,2022-06-01,3,0,0
BA,2022-06-01,4,0,0
BA,2022-06-01,5,0,0
BA,2022-06-01,6,0,0
BA,2022-06-01,7,0,0
BA,2022-06-01,8,0,0
BA,2022-06-01,9,0,0
BA,2022-07-01,1,0,0
BA,2022-07-01,2,0,0
BA,2022-07-01,3,0,0
BA,2022-07-01,4,0,0
BA,2022-07-01,5,0,0
BA,2022-07-01,6,0,0
BA,2022-07-01,7,0,1
BA,2022-07-01,8,0,0
BA,2022-07-01,9,0,0
BA,2022-08-01,1,0,0
BA,2022-08-01,2,0,0
BA,2022-08-01,3,0,0
BA,2022-08-01,4,0,0
BA,2022-08-01,5,0,0
BA,2022-08-01,6,1,0
BA,2022-08-01,7,1,1
BA,2022-08-01,8,0,0
BA,2022-08-01,9,0,0
BA,2022-09-01,1,0,0
BA,2022-09-01,2,0,0
BA,2022-09-01,3,0,0
BA,2022-09-01,4,0,0
BA,2022-09-01,5,0,0
BA,2022-09-01,6,0,0
BA,2022-09-01,7,0,0
BA,2022-09-01,8,0,0
BA,2022-09-01,9,0,0
BA,2022-10-01,1,0,0
BA,2022-10-01,2,0,0
BA,2022-10-01,3,0,0
BA,2022-10-01,4,0,0
BA,2022-10-01,5,0,0
BA,2022-10-01,6,0,0
BA,2022-10-01,7,0,0
BA,2022-10-01,8,0,1
BA,2022-10-01,9,0,0
BA,2022-11-01,1,0,0
BA,2022-11-01,2,0,0
BA,2022-11-01,3,0,0
BA,2022-11-01,4,0,0
BA,2022-11-01,5,0,0
BA,2022-11-01,6,0,0
BA,2022-11-01,7,0,0
BA,2022-11-01,8,0,0
BA,2022-11-01,9,0,0
BA,2022-12-01,1,0,0
BA,2022-12-01,2,0,0
BA,2022-12-01,3,0,0
BA,2022-12-01,4,0,0
BA,2022-12-01,5,0,0
BA,2022-12-01,6,0,0
BA,2022-12-01,7,0,0
BA,2022-12-01,8,0,0
BA,2022-12-01,9,0,0
BA,2023-01-01,1,0,0
BA,2023-01-01,2,0,0
BA,2023-01-01,3,0,0
BA,2023-01-01,4,0,0
BA,2023-01-01,5,0,0
BA,2023-01-01,6,0,0
BA,2023-01-01,7,0,1
BA,2023-01-01,8,0,0
BA,2023-01-01,9,0,0
BA,2023-02-01,1,0,0
BA,2023-02-01,2,0,0
BA,2023-02-01,3,0,0
BA,2023-02-01,4,0,0
BA,2023-02-01,5,0,0
BA,2023-02-01,6,0,0
BA,2023-02-01,7,0,0
BA,2023-02-01,8,0,0
BA,2023-02-01,9,0,0
BA,2023-03-01,1,0,0
BA,2023-03-01,2,0,0
BA,2023-03-01,3,0,0
BA,2023-03-01,4,0,0
BA,2023-03-01,5,0,0
BA,2023-03-01,6,0,0
BA,2023-03-01,7,0,0
BA,2023-03-01,8,0,0
BA,2023-03-01,9,0,0
BA,2023-04-01,1,0,0
BA,2023-04-01,2,0,0
BA,2023-04-01,3,0,0
BA,2023-04-01,4,0,0
BA,2023-04-01,5,0,0
BA,2023-04-01,6,0,0
BA,2023-04-01,7,0,0
BA,2023-04-01,8,0,0
BA,2023-04-01,9,0,0
CE,2021-02-01,1,6,70
CE,2021-02-01,2,5,76
CE,2021-02-01,3,16,165
CE,2021-02-01,4,20,193
CE,2021-02-01,5,26,287
CE,2021-02-01,6,42,362
CE,2021-02-01,7,70,331
CE,2021-02-01,8,54,229
CE,2021-02-01,9,20,77
CE,2021-03-01,1,6,77
CE,2021-03-01,2,17,206
CE,2021-03-01,3,39,590
CE,2021-03-01,4,73,731
CE,2021-03-01,5,137,870
CE,2021-03-01,6,202,842
CE,2021-03-01,7,220,776
CE,2021-03-01,8,208,490
CE,2021-03-01,9,74,124
CE,2021-04-01,1,18,124
CE,2021-04-01,2,44,417
CE,2021-04-01,3,178,1103
CE,2021-04-01,4,282,1429
CE,2021-04-01,5,418,1806
CE,2021-04-01,6,748,2102
CE,2021-04-01,7,834,1832
CE,2021-04-01,8,587,950
CE,2021-04-01,9,177,226
CE,2021-05-01,1,25,122
CE,2021-05-01,2,58,378
CE,2021-05-01,3,161,1014
CE,2021-05-01,4,335,1262
CE,2021-05-01,5,582,1718
CE,2021-05-01,6,921,1934
CE,2021-05-01,7,945,1445
CE,2021-05-01,8,503,701
CE,2021-05-01,9,160,227
CE,2021-06-01,1,15,132
CE,2021-06-01,2,62,379
CE,2021-06-01,3,181,914
CE,2021-06-01,4,264,1198
CE,2021-06-01,5,531,1644
CE,2021-06-01,6,601,936
CE,2021-06-01,7,484,615
CE,2021-06-01,8,332,478
CE,2021-06-01,9,96,152
CE,2021-07-01,1,11,81
CE,2021-07-01,2,38,175
CE,2021-07-01,3,89,486
CE,2021-07-01,4,174,634
CE,2021-07-01,5,367,778
CE,2021-07-01,6,204,318
CE,2021-07-01,7,217,310
CE,2021-07-01,8,194,274
CE,2021-07-01,9,64,73
CE,2021-08-01,1,2,74
CE,2021-08-01,2,16,96
CE,2021-08-01,3,48,133
CE,2021-08-01,4,69,185
CE,2021-08-01,5,120,200
CE,2021-08-01,6,81,115
CE,2021-08-01,7,77,151
CE,2021-08-01,8,82,121
CE,2021-08-01,9,32,35
CE,2021-09-01,1,3,25
CE,2021-09-01,2,5,24
CE,2021-09-01,3,15,46
CE,2021-09-01,4,19,44
CE,2021-09-01,5,27,45
CE,2021-09-01,6,15,46
CE,2021-09-01,7,45,77
CE,2021-09-01,8,32,58
CE,2021-09-01,9,7,9
CE,2021-10-01,1,2,51
CE,2021-10-01,2,1,6
CE,2021-10-01,3,3,17
CE,2021-10-01,4,3,12
CE,2021-10-01,5,14,20
CE,2021-10-01,6,13,29
CE,2021-10-01,7,30,61
CE,2021-10-01,8,28,41
CE,2021-10-01,9,7,10
CE,2021-11-01,1,3,18
CE,2021-11-01,2,1,8
CE,2021-11-01,3,2,12
CE,2021-11-01,4,3,13
CE,2021-11-01,5,5,22
CE,2021-11-01,6,11,23
CE,2021-11-01,7,20,49
CE,2021-11-01,8,12,31
CE,2021-11-01,9,12,20
CE,2021-12-01,1,2,18
CE,2021-12-01,2,0,10
CE,2021-12-01,3,5,18
CE,2021-12-01,4,5,20
CE,2021-12-01,5,3,33
CE,2021-12-01,6,7,56
CE,2021-12-01,7,23,66
CE,2021-12-01,8,22,44
CE,2021-12-01,9,10,12
CE,2022-01-01,1,0,38
CE,2022-01-01,2,2,30
CE,2022-01-01,3,1,30
CE,2022-01-01,4,1,34
CE,2022-01-01,5,7,52
CE,2022-01-01,6,8,63
CE,2022-01-01,7,18,65
CE,2022-01-01,8,16,58
CE,2022-01-01,9,5,15
CE,2022-02-01,1,6,30
CE,2022-02-01,2,2,13
CE,2022-02-01,3,1,20
CE,2022-02-01,4,7,29
CE,2022-02-01,5,7,27
CE,2022-02-01,6,20,57
CE,2022-02-01,7,24,46
CE,2022-02-01,8,26,35
CE,2022-02-01,9,13,16
CE,2022-03-01,1,1,1
CE,2022-03-01,2,0,0
CE,2022-03-01,3,0,0
CE,2022-03-01,4,1,0
CE,2022-03-01,5,2,0
CE,2022-03-01,6,7,2
CE,2022-03-01,7,1,2
CE,2022-03-01,8,5,2
CE,2022-03-01,9,2,1
CE,2022-04-01,1,0,0
CE,2022-04-01,2,0,0
CE,2022-04-01,3,0,0
CE,2022-04-01,4,0,0
CE,2022-04-01,5,0,0
CE,2022-04-01,6,1,0
CE,2022-04-01,7,0,0
CE,2022-04-01,8,0,0
CE,2022-04-01,9,2,0
CE,2022-05-01,1,0,0
CE,2022-05-01,2,0,0
CE,2022-05-01,3,0,0
CE,2022-05-01,4,0,0
CE,2022-05-01,5,0,0
CE,2022-05-01,6,0,0
CE,2022-05-01,7,1,0
CE,2022-05-01,8,0,0
CE,2022-05-01,9,0,0
CE,2022-06-01,1,0,0
CE,2022-06-01,2,0,0
CE,2022-06-01,3,0,0
CE,2022-06-01,4,0,0
CE,2022-06-01,5,0,0
CE,2022-06-01,6,0,0
CE,2022-06-01,7,0,0
CE,2022-06-01,8,0,0
CE,2022-06-01,9,0,0
CE,2022-07-01,1,0,0
CE,2022-07-01,2,0,0
CE,2022-07-01,3,0,0
CE,2022-07-01,4,0,0
CE,2022-07-01,5,0,0
CE,2022-07-01,6,0,0
CE,2022-07-01,7,0,0
CE,2022-07-01,8,0,0
CE,2022-07-01,9,0,0
CE,2022-08-01,1,0,0
CE,2022-08-01,2,0,0
CE,2022-08-01,3,0,0
CE,2022-08-01,4,0,0
CE,2022-08-01,5,0,0
CE,2022-08-01,6,0,0
CE,2022-08-01,7,0,1
CE,2022-08-01,8,0,0
CE,2022-08-01,9,0,0
CE,2022-09-01,1,0,0
CE,2022-09-01,2,0,0
CE,2022-09-01,3,0,0
CE,2022-09-01,4,0,0
CE,2022-09-01,5,0,0
CE,2022-09-01,6,0,0
CE,2022-09-01,7,0,0
CE,2022-09-01,8,0,0
CE,2022-09-01,9,0,0
CE,2022-10-01,1,0,0
CE,2022-10-01,2,0,0
CE,2022-10-01,3,0,0
CE,2022-10-01,4,0,0
CE,2022-10-01,5,0,0
CE,2022-10-01,6,0,0
CE,2022-10-01,7,0,0
CE,2022-10-01,8,0,0
CE,2022-10-01,9,0,0
CE,2022-11-01,1,0,0
CE,2022-11-01,2,0,0
CE,2022-11-01,3,0,0
CE,2022-11-01,4,0,0
CE,2022-11-01,5,0,0
CE,2022-11-01,6,0,0
CE,2022-11-01,7,0,0
CE,2022-11-01,8,0,0
CE,2022-11-01,9,0,0
CE,2022-12-01,1,0,0
CE,2022-12-01,2,0,0
CE,2022-12-01,3,0,0
CE,2022-12-01,4,0,0
CE,2022-12-01,5,0,0
CE,2022-12-01,6,0,0
CE,2022-12-01,7,0,0
CE,2022-12-01,8,0,0
CE,2022-12-01,9,0,0
CE,2023-01-01,1,0,0
CE,2023-01-01,2,0,0
CE,2023-01-01,3,0,0
CE,2023-01-01,4,0,0
CE,2023-01-01,5,0,0
CE,2023-01-01,6,0,0
CE,2023-01-01,7,0,0
CE,2023-01-01,8,0,0
CE,2023-01-01,9,0,0
CE,2023-02-01,1,0,0
CE,2023-02-01,2,0,0
CE,2023-02-01,3,0,0
CE,2023-02-01,4,0,0
CE,2023-02-01,5,0,0
CE,2023-02-01,6,0,0
CE,2023-02-01,7,0,0
CE,2023-02-01,8,0,0
CE,2023-02-01,9,0,0
CE,2023-03-01,1,0,0
CE,2023-03-01,2,0,0
CE,2023-03-01,3,0,0
CE,2023-03-01,4,0,0
CE,2023-03-01,5,0,0
CE,2023-03-01,6,0,0
CE,2023-03-01,7,0,0
CE,2023-03-01,8,0,0
CE,2023-03-01,9,0,0
CE,2023-04-01,1,0,0
CE,2023-04-01,2,0,0
CE,2023-04-01,3,0,0
CE,2023-04-01,4,0,0
CE,2023-04-01,5,0,0
CE,2023-04-01,6,0,0
CE,2023-04-01,7,0,0
CE,2023-04-01,8,0,0
CE,2023-04-01,9,0,0
DF,2021-02-01,1,0,11
DF,2021-02-01,2,0,31
DF,2021-02-01,3,2,90
DF,2021-02-01,4,7,165
DF,2021-02-01,5,11,190
DF,2021-02-01,6,15,191
DF,2021-02-01,7,20,166
DF,2021-02-01,8,23,108
DF,2021-02-01,9,8,28
DF,2021-03-01,1,0,14
DF,2021-03-01,2,2,62
DF,2021-03-01,3,6,197
DF,2021-03-01,4,20,296
DF,2021-03-01,5,18,383
DF,2021-03-01,6,58,433
DF,2021-03-01,7,66,279
DF,2021-03-01,8,60,162
DF,2021-03-01,9,20,44
DF,2021-04-01,1,1,53
DF,2021-04-01,2,18,233
DF,2021-04-01,3,68,710
DF,2021-04-01,4,161,1174
DF,2021-04-01,5,223,1360
DF,2021-04-01,6,347,1355
DF,2021-04-01,7,334,847
DF,2021-04-01,8,156,298
DF,2021-04-01,9,58,88
DF,2021-05-01,1,2,56
DF,2021-05-01,2,23,182
DF,2021-05-01,3,95,495
DF,2021-05-01,4,240,892
DF,2021-05-01,5,347,1052
DF,2021-05-01,6,474,983
DF,2021-05-01,7,309,488
DF,2021-05-01,8,110,193
DF,2021-05-01,9,39,43
DF,2021-06-01,1,1,44
DF,2021-06-01,2,18,153
DF,2021-06-01,3,58,430
DF,2021-06-01,4,126,649
DF,2021-06-01,5,162,838
DF,2021-06-01,6,223,439
DF,2021-06-01,7,135,217
DF,2021-06-01,8,88,129
DF,2021-06-01,9,20,27
DF,2021-07-01,1,0,48
DF,2021-07-01,2,9,134
DF,2021-07-01,3,46,408
DF,2021-07-01,4,98,648
DF,2021-07-01,5,158,717
DF,2021-07-01,6,92,225
DF,2021-07-01,7,86,169
DF,2021-07-01,8,45,88
DF,2021-07-01,9,19,30
DF,2021-08-01,1,1,26
DF,2021-08-01,2,8,137
DF,2021-08-01,3,31,348
DF,2021-08-01,4,64,481
DF,2021-08-01,5,92,339
DF,2021-08-01,6,58,219
DF,2021-08-01,7,64,167
DF,2021-08-01,8,41,111
DF,2021-08-01,9,11,22
DF,2021-09-01,1,2,45
DF,2021-09-01,2,12,138
DF,2021-09-01,3,29,245
DF,2021-09-01,4,43,284
DF,2021-09-01,5,49,245
DF,2021-09-01,6,57,192
DF,2021-09-01,7,82,267
DF,2021-09-01,8,62,152
DF,2021-09-01,9,18,45
DF,2021-10-01,1,2,57
DF,2021-10-01,2,7,64
DF,2021-10-01,3,8,136
DF,2021-10-01,4,35,243
DF,2021-10-01,5,47,259
DF,2021-10-01,6,66,285
DF,2021-10-01,7,83,384
DF,2021-10-01,8,95,273
DF,2021-10-01,9,27,72
DF,2021-11-01,1,1,19
DF,2021-11-01,2,5,26
DF,2021-11-01,3,13,71
DF,2021-11-01,4,29,114
DF,2021-11-01,5,34,126
DF,2021-11-01,6,62,185
DF,2021-11-01,7,124,249
DF,2021-11-01,8,84,134
DF,2021-11-01,9,32,32
DF,2021-12-01,1,0,9
DF,2021-12-01,2,1,8
DF,2021-12-01,3,6,20
DF,2021-12-01,4,7,24
DF,2021-12-01,5,17,29
DF,2021-12-01,6,36,44
DF,2021-12-01,7,45,39
DF,2021-12-01,8,20,20
DF,2021-12-01,9,5,7
DF,2022-01-01,1,0,7
DF,2022-01-01,2,0,2
DF,2022-01-01,3,2,13
DF,2022-01-01,4,2,8
DF,2022-01-01,5,6,12
DF,2022-01-01,6,10,25
DF,2022-01-01,7,17,18
DF,2022-01-01,8,12,14
DF,2022-01-01,9,4,4
DF,2022-02-01,1,0,8
DF,2022-02-01,2,0,5
DF,2022-02-01,3,0,7
DF,2022-02-01,4,0,9
DF,2022-02-01,5,0,16
DF,2022-02-01,6,2,11
DF,2022-02-01,7,2,8
DF,2022-02-01,8,8,12
DF,2022-02-01,9,0,3
DF,2022-03-01,1,0,0
DF,2022-03-01,2,0,0
DF,2022-03-01,3,0,1
DF,2022-03-01,4,0,1
DF,2022-03-01,5,3,0
DF,2022-03-01,6,1,0
DF,2022-03-01,7,2,0
DF,2022-03-01,8,1,4
DF,2022-03-01,9,2,0
DF,2022-04-01,1,0,0
DF,2022-04-01,2,0,0
DF,2022-04-01,3,0,0
DF,2022-04-01,4,0,0
DF,2022-04-01,5,0,0
DF,2022-04-01,6,0,0
DF,2022-04-01,7,2,0
DF,2022-04-01,8,0,0
DF,2022-04-01,9,0,0
DF,2022-05-01,1,0,0
DF,2022-05-01,2,0,0
DF,2022-05-01,3,0,0
DF,2022-05-01,4,0,0
DF,2022-05-01,5,0,0
DF,2022-05-01,6,0,0
DF,2022-05-01,7,0,0
DF,2022-05-01,8,0,0
DF,2022-05-01,9,0,0
DF,2022-06-01,1,0,0
DF,2022-06-01,2,0,0
DF,2022-06-01,3,0,0
DF,2022-06-01,4,0,0
DF,2022-06-01,5,0,0
DF,2022-06-01,6,0,0
DF,2022-06-01,7,0,0
DF,2022-06-01,8,0,0
DF,2022-06-01,9,0,0
DF,2022-07-01,1,0,0
DF,2022-07-01,2,0,0
DF,2022-07-01,3,0,0
DF,2022-07-01,4,0,0
DF,2022-07-01,5,0,0
DF,2022-07-01,6,0,0
DF,2022-07-01,7,0,0
DF,2022-07-01,8,0,0
DF,2022-07-01,9,0,0
DF,2022-08-01,1,0,0
DF,2022-08-01,2,0,0
DF,2022-08-01,3,0,0
DF,2022-08-01,4,0,0
DF,2022-08-01,5,0,0
DF,2022-08-01,6,0,0
DF,2022-08-01,7,0,0
DF,2022-08-01,8,0,0
DF,2022-08-01,9,0,0
DF,2022-09-01,1,0,0
DF,2022-09-01,2,0,0
DF,2022-09-01,3,0,0
DF,2022-09-01,4,0,0
DF,2022-09-01,5,0,0
DF,2022-09-01,6,0,0
DF,2022-09-01,7,0,0
DF,2022-09-01,8,0,0
DF,2022-09-01,9,0,0
DF,2022-10-01,1,0,0
DF,2022-10-01,2,0,0
DF,2022-10-01,3,0,0
DF,2022-10-01,4,0,0
DF,2022-10-01,5,0,0
DF,2022-10-01,6,0,0
DF,2022-10-01,7,0,0
DF,2022-10-01,8,0,0
DF,2022-10-01,9,0,0
DF,2022-11-01,1,0,0
DF,2022-11-01,2,0,0
DF,2022-11-01,3,0,0
DF,2022-11-01,4,0,0
DF,2022-11-01,5,0,0
DF,2022-11-01,6,0,0
DF,2022-11-01,7,0,0
DF,2022-11-01,8,0,0
DF,2022-11-01,9,0,0
DF,2022-12-01,1,0,0
DF,2022-12-01,2,0,0
DF,2022-12-01,3,0,0
DF,2022-12-01,4,0,0
DF,2022-12-01,5,0,0
DF,2022-12-01,6,0,0
DF,2022-12-01,7,0,0
DF,2022-12-01,8,0,0
DF,2022-12-01,9,0,0
DF,2023-01-01,1,0,0
DF,2023-01-01,2,0,0
DF,2023-01-01,3,0,0
DF,2023-01-01,4,0,0
DF,2023-01-01,5,0,0
DF,2023-01-01,6,0,0
DF,2023-01-01,7,0,0
DF,2023-01-01,8,0,0
DF,2023-01-01,9,0,0
DF,2023-02-01,1,0,0
DF,2023-02-01,2,0,0
DF,2023-02-01,3,0,0
DF,2023-02-01,4,0,0
DF,2023-02-01,5,0,0
DF,2023-02-01,6,0,0
DF,2023-02-01,7,0,0
DF,2023-02-01,8,0,0
DF,2023-02-01,9,0,0
DF,2023-03-01,1,0,0
DF,2023-03-01,2,0,0
DF,2023-03-01,3,0,0
DF,2023-03-01,4,0,0
DF,2023-03-01,5,0,0
DF,2023-03-01,6,0,0
DF,2023-03-01,7,0,0
DF,2023-03-01,8,0,0
DF,2023-03-01,9,0,0
DF,2023-04-01,1,0,0
DF,2023-04-01,2,0,0
DF,2023-04-01,3,0,0
DF,2023-04-01,4,0,0
DF,2023-04-01,5,0,0
DF,2023-04-01,6,0,0
DF,2023-04-01,7,0,0
DF,2023-04-01,8,0,0
DF,2023-04-01,9,0,0
ES,2021-02-01,1,0,5
ES,2021-02-01,2,1,12
ES,2021-02-01,3,3,28
ES,2021-02-01,4,7,53
ES,2021-02-01,5,10,69
ES,2021-02-01,6,19,84
ES,2021-02-01,7,33,104
ES,2021-02-01,8,35,71
ES,2021-02-01,9,16,27
ES,2021-03-01,1,0,3
ES,2021-03-01,2,3,13
ES,2021-03-01,3,12,36
ES,2021-03-01,4,13,52
ES,2021-03-01,5,32,114
ES,2021-03-01,6,42,111
ES,2021-03-01,7,57,102
ES,2021-03-01,8,34,71
ES,2021-03-01,9,21,23
ES,2021-04-01,1,0,12
ES,2021-04-01,2,5,35
ES,2021-04-01,3,23,133
ES,2021-04-01,4,43,205
ES,2021-04-01,5,78,285
ES,2021-04-01,6,136,326
ES,2021-04-01,7,131,270
ES,2021-04-01,8,94,138
ES,2021-04-01,9,15,28
ES,2021-05-01,1,2,7
ES,2021-05-01,2,13,37
ES,2021-05-01,3,45,128
ES,2021-05-01,4,94,247
ES,2021-05-01,5,153,284
ES,2021-05-01,6,285,444
ES,2021-05-01,7,271,303
ES,2021-05-01,8,113,111
ES,2021-05-01,9,21,25
ES,2021-06-01,1,1,11
ES,2021-06-01,2,10,30
ES,2021-06-01,3,30,121
ES,2021-06-01,4,75,189
ES,2021-06-01,5,120,233
ES,2021-06-01,6,170,179
ES,2021-06-01,7,111,107
ES,2021-06-01,8,42,49
ES,2021-06-01,9,19,18
